Id,AthleteId,RecruitType,Year,Ranking,Name,School,CommittedTo,Position,Height,Weight,Stars,Rating,City,StateProvince,Country,HometownInfo Latitude,HometownInfo Longitude,HometownInfo FipsCode
64820,3118892.0,HighSchool,2020,3258.0,Justin Watson,Eureka,unknown,OT,77.0,260.0,2,0.7897,Eureka,MO,USA,38.5025537,-90.6279044,29189.0
64821,unknown,HighSchool,2020,3259.0,Eric Rodriguez,Fort Bend Travis,unknown,DUAL,69.0,198.0,2,0.7897,Richmond,TX,USA,29.5821811,-95.7607832,48157.0
75198,unknown,HighSchool,2020,3260.0,Keayen Need,Sugar-salem,unknown,TE,78.0,215.0,2,0.7897,Sugar City,ID,USA,43.873014,-111.748,16065.0
64823,unknown,HighSchool,2020,3261.0,Micah Lilo,Kamehameha,unknown,S,73.0,195.0,2,0.7897,Honolulu,HI,USA,21.304547,-157.8556764,15003.0
64824,unknown,HighSchool,2020,3262.0,Koali Nishigaya,St. Louis,unknown,WR,70.0,175.0,2,0.7897,Honolulu,HI,USA,21.304547,-157.8556764,15003.0
64825,unknown,HighSchool,2020,3263.0,Mason Paulo,Kahuku,unknown,WR,74.0,188.0,2,0.7897,Kahuku,HI,USA,21.679124,-157.94838,15003.0
64826,unknown,HighSchool,2020,3264.0,Sky Lactaoen,James Campbell,Navy,RB,69.0,175.0,2,0.7897,Ewa Beach,HI,USA,21.315603,-158.008804,15003.0
64827,unknown,HighSchool,2020,3265.0,Tyrese Tafai,James Campbell,unknown,OLB,71.0,205.0,2,0.7897,Ewa Beach,HI,USA,21.315603,-158.008804,15003.0
64828,unknown,HighSchool,2020,3266.0,Keaton Horn,Meridian,unknown,ILB,74.0,215.0,2,0.7897,Meridian,ID,USA,43.6086295,-116.392326,16001.0
64829,unknown,HighSchool,2020,3267.0,L.J. Holmes,La Salle,unknown,WR,73.0,180.0,2,0.7897,Pasadena,CA,USA,34.1476452,-118.1444779,6037.0
64830,unknown,HighSchool,2020,3268.0,Dorian Maynard,Morton Ranch,Air Force,CB,73.0,180.0,2,0.7897,Katy,TX,USA,29.7857853,-95.8243956,48157.0
64831,unknown,HighSchool,2020,3269.0,David Sohn,Leesville Road,unknown,ATH,70.5,185.0,2,0.7897,Raleigh,NC,USA,35.7803977,-78.6390989,37183.0
64832,unknown,HighSchool,2020,3270.0,Joey Braasch,Columbus,Wyoming,ATH,72.0,195.0,2,0.7897,Columbus,NE,USA,41.4296258,-97.3684294,31141.0
64833,4608805.0,HighSchool,2020,3271.0,Zaire Flournoy,Chapel Hill,UAB,DT,75.0,285.0,2,0.7897,Douglasville,GA,USA,33.7514966,-84.7477136,13097.0
64834,unknown,HighSchool,2020,3272.0,David Haen,Sunnyslope,Northern Arizona,WR,73.0,190.0,2,0.7897,Phoenix,AZ,USA,33.4484367,-112.0741417,4013.0
64835,4608849.0,HighSchool,2020,3273.0,Chance Johnson,Steele Canyon,San José State,S,72.0,185.0,2,0.7897,Spring Valley,CA,USA,39.0800023,-122.5963989,6033.0
64836,4609035.0,HighSchool,2020,3274.0,Marquail Coaxum,Cartersville,Kent State,CB,70.0,160.0,2,0.7897,Cartersville,GA,USA,34.1650972,-84.7999383,13015.0
64837,4430113.0,HighSchool,2020,3275.0,Max Kalny,St. James Academy,Stanford,OG,77.0,287.0,2,0.7897,Lenexa,KS,USA,38.9697458,-94.7845837,20091.0
64838,unknown,HighSchool,2020,3276.0,Ridge Texada,Centennial,McNeese,CB,69.0,168.0,2,0.7897,Frisco,TX,USA,33.1506744,-96.8236116,48085.0
64839,unknown,HighSchool,2020,3277.0,Kenny Wright,Camas,unknown,TE,76.0,220.0,2,0.7897,Camas,WA,USA,45.5911103,-122.4122248,53011.0
